,sku,name,desc,promo_price,in_stock,type,max_price,price
182,NTE0037,NewerTech NuTouch Gloves Gloves iPhone iPad and iPod Gray (Size XL),Gloves size XL for iPhone iPad and iPod.,169.896,1,11905404,16.99,16.99
183,OWC0055,"Installation Kit OWC SSD / HDD 25 ""Mac mini (2011/2012)",Installation Kit SSD / Hard for Mac mini (2011-2012) Disco.,299.899,0,12755395,29.99,29.99
184,SPE0066,"Speck SeeThru Satin MacBook Pro Retina Case 15 ""Black",Housing MacBook Pro with Retina display 15-inch (June 2012).,399.905,0,13835403,39.99,39.99
185,OWC0044,"SSD expansion kit OWC Aura Pro 6G 480GB MacBook Air 11 ""and 13"" 2010 to 2011",480GB SSD expansion for MacBook Air 11-inch and 13-inch Late 2010 to Mid 2011 Kit tools,319.584,0,12215397,319.58,319.58
186,JMO0040,Just Mobile headstand headset support,Headphone hanger aluminum.,449.878,0,12355400,44.99,44.99
187,DLK0029,D-Link DCS-5222L surveillance camera,surveillance camera home with 10x zoom features night vision (Pan / Tilt / Zoom) and app for iPhone and iPad,1.679.891,0,9094,167.99,167.99
188,WAH0008,Wahoo Fitness Blue HR heart rate monitor iPhone iPad and iPod,Wireless heart rate monitor iPhone iPad and iPod Touch.,699.864,0,11905404,69.99,69.99
189,MOS0085,Moshi iVisor XT protector iPhone / 5s / 5 white,IPhone Protector SE / 5s / 5 anti glare.,149.895,0,13555403,14.99,14.99
190,MOS0086,Moshi iVisor XT protector iPhone / 5s / 5c / 5 black,IPhone Protector SE / 5s / 5 anti glare.,149.895,0,13555403,14.99,14.99
191,OWC0053,"OWC SSD installation Kit for iMac 215 ""(2011) without tools",Kit installation without tools iMac SSD 215 inches (models 2011).,219.893,1,12755395,22.99,22.99
192,OWC0037-2,Mac OWC memory 16GB (2x8GB) SO-DIMM DDR3 1333MHZ,2x8GB RAM iMac (2010/2011) Mac mini (2011) and MacBook Pro (2011),1.979.899,0,1364,197.99,197.99
193,OWC0046,Mac OWC Memory 8GB 1600MHZ DDR3 SO-DIMM,8GB RAM MacBook Pro iMac Mac mini (2012) and iMac 5K Retina 27-inch (2014).,929.897,1,1364,92.99,92.99
194,OWC0040-2,Mac OWC memory 16GB (2x8GB) SO-DIMM DDR3 1600MHZ,RAM 16GB (2x8GB) MacBook Pro iMac and Mac mini (2012).,1.839.902,1,1364,183.99,183.99
195,OWC0056,Mac OWC Memory 4GB (2x2GB) 667MHz DDR2 FB-DIMM,RAM 4GB (2x2GB) for Mac Pro.,569.898,0,1364,56.99,56.99
196,OWC0057,Mac OWC Memory 8GB (2x4GB) 667MHz DDR2 FB-DIMM,RAM 8GB (2x4GB) for Mac Pro.,849.892,0,1364,93.99,93.99
197,OWC0058,Mac OWC Memory 4GB (2x2GB) 800MHz DDR2 FB-DIMM,RAM 4GB (2x2GB) for Mac Pro 8-core.,729.896,0,1364,79.99,79.99
198,OWC0059,Mac OWC Memory 8GB (2x4GB) 800MHz DDR2 FB-DIMM,RAM 8GB (2x4GB) for Mac Pro 8-core.,1.149.899,0,1364,139.99,139.99
199,NTE0038,"NewerTech NuPower battery PowerBook G4 17 """,PowerBook G4 battery 17 inch 62W.,769.899,0,13005399,76.99,76.99
200,NTE0019,"NewerTech NuPower battery MacBook Pro 15 ""unibody no (2006-2008)",Battery MacBook Pro 15-inch Unibody No 2006-2008,949.898,1,10142,94.99,94.99
201,TWS0035,Twelve South BookBook Case iPad mini / Brown Retina,Funda iPad mini vintage leather with padded interior.,479.898,0,12635403,47.99,47.99
202,PIE0007,Internal Battery for iPhone 4,Replacement AC Adapter for Apple iPhone 4.,149.919,1,21485407,14.99,14.99
203,PIE0009,Internal Battery for iPhone 4S,Replacement AC Adapter for Apple iPhone 4S.,149.895,1,21485407,14.99,14.99
204,PIE0010,Internal Battery for iPhone 3GS,Replacement AC Adapter for Apple iPhone 3GS.,149.919,1,21485407,14.99,14.99
205,PIE0011,Internal Battery for iPhone 3G,Replacement AC Adapter for Apple iPhone 3G.,98.978,0,21485407,9.9,9.9
206,OWC0060,Mac OWC Memory 2GB 667MHz DDR2 SO-DIMM,2GB RAM Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,209.899,1,1364,22.99,22.99
207,OWC0054-2,Mac OWC memory 4GB (2x2GB) 667MHz DDR2 SO-DIMM,RAM 4GB (2x2GB) Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,419.894,1,1364,45.99,45.99
208,OWC0054-3,Mac OWC 6GB memory (2GB 4GB +) DDR2 667MHz SO-DIMM,6GB RAM (4GB + 2GB) Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,1.329.899,1,1364,149.99,149.99
209,OWC0061,Mac OWC Memory 4GB 667MHz DDR2 SO-DIMM,4GB RAM Mac mini and iMac (2006/07) and MacBook Pro (2006/07/08).,1.139.905,1,1364,113.99,113.99
210,OWC0062,Mac OWC Memory 1GB 667MHz DDR2 SO-DIMM,1GB RAM Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,99.898,1,1364,11.99,11.99
211,OWC0056-2,Mac OWC 2GB memory (2x1GB) 667MHz DDR2 SO-DIMM,RAM 2GB (2x1GB) Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,199.904,1,1364,23.99,23.99
212,OWC0063,Mac OWC Memory 2GB 800MHz DDR2 SO-DIMM,RAM 2GB iMac (2008) and MacBook (2009).,209.899,0,1364,22.99,22.99
213,OWC0057-2,Mac OWC memory 4GB (2x2GB) SO-DIMM DDR2 800MHz,RAM 4GB (2x2GB) iMac (2008) and MacBook (2009).,419.894,0,1364,45.99,45.99
214,OWC0064,Mac OWC Memory 4GB 800MHz DDR2 SO-DIMM,4GB RAM iMac (2008) and MacBook (2009).,1.199.897,0,1364,123.99,123.99
215,OWC0218,"SSD expansion kit OWC Aura Pro 6G 120GB MacBook Air 11 ""and 13"" 2012",120GB SSD expansion for MacBook Air 11-inch and 13-inch 2012 with Tools Kit,1.315.839,0,12215397,131.58,131.58
216,OWC0022,"SSD expansion kit OWC Aura Pro 6G 480GB MacBook Air 2012 11 ""and 13""",480GB SSD expansion for Mid 2012 MacBook Air 11-inch and 13-inch tool kit,3.005.846,1,12215397,308.99,308.99
217,OWC0065,"SSD expansion kit OWC Aura Pro 6G 480GB MacBook Pro Retina 13 ""and 15"" from 2012 to 2013",expansion of 480GB SSD for MacBook Pro Retina 13-inch Late 2012 and Early 2013 MacBook Pro Retina 15-inch Early 2013 Mid 2012 Kit tools,3.465.803,0,12215397,353.17,353.17
218,OWC0066,"SSD expansion kit OWC Aura Pro 6G 240GB MacBook Pro Retina 13 ""and 15"" from 2012 to 2013",240GB SSD expansion MacBook Pro Retina 13-inch Late 2012 and Early 2013 MacBook Pro Retina 15-inch Mid 2012 / Early 2013 Tool Kit,1.999.949,0,12215397,226.58,226.58
219,DRO0015,Drobo 5D USB 3.0 Thunderbolt Mac and PC RAID System,Mac and PC RAID 5-bay Thunderbolt USB 3.0.,658.989,0,11935397,676.99,676.99
220,DRO0016,Drobo Mini USB 3.0 Thunderbolt Mac and PC RAID System,Mac and PC RAID 4 bay with USB 3.0 Thunderbolt.,6.199.919,0,11935397,619.99,619.99
221,SPE0085,IGuy Speck Case iPad mini / Red Retina,Funda iPad mini ideal for children.,299.899,0,12635403,29.99,29.99
222,MUJ0009,Mujjo Touchscreen Gloves iPhone iPad and iPod Gray (Size M / L),IPhone iPad and iPod gloves.,21.901,0,11905404,21.9,21.9
223,NTE0056,NewerTech Complete set of 14 tools,portable kit of 14 tools for Mac and PC.,199.904,0,14305406,23.99,23.99
224,KEN0078,Kensington Easy Riser Notebook PC and Mac,Support for Mac portable and adjustable PC.,229.005,0,8696,22.9,22.9
225,KEN0079,Kensington Expert Presenter Green Laser Pointer,laser pointer 10X bright green.,599.918,0,1229,59.99,59.99
226,TOS0007,"Toshiba 1TB 25 ""SATA 5400rpm hard drive Mac and PC",internal hard drive Mac and PC 1TB and 95 mm (MQ01ABD100).,519.937,1,12655397,58.58,58.58
227,KEN0080,Kensington Presenter Expert green laser pointer with 4GB,laser pointer green + USB 4GB 10 times brighter,749.898,0,1229,84.99,84.99
228,KEN0081,Kensington Expert Presenter Red Laser Pointer,Red laser pointer for presentations color.,449.902,0,1229,44.99,44.99
229,TWS0041,Twelve South HiRise iMac and Cinema Display Support,adjustable and adjustable stand with drawer for iMac and Apple Cinema Display.,769.899,0,8696,79.99,79.99
230,TWS0096,Twelve South HiRise Support MacBook Pro / Air,adjustable bracket with silicone arms Macbook Pro / Air.,69.99,0,8696,69.99,69.99
231,KEN0093,ClickSave Kensington Laptop Cable Lock,Security cable with combination laptop Mac and PC.,469.891,0,1325,39.99,39.99
232,KEN0094,"Kensington Cable, retractable Mac and PC",retractable cable Mac and PC combination.,269.903,1,1325,26.99,26.99
233,APP0498,Apple Lightning connector cable to USB 50cm,Lightning to USB Cable for iPhone 5 iPad mini iPad 4 / Air iPod Touch 5 iPod Nano 7.,229.997,0,1230,25,25
234,TUC0084,"Dritta case Tucano MacBook Pro 15 ""Retina Black",comfortable briefcase / shoulder bag compatible with MacBook Pro 15-inch Retina and iPads,268.983,0,10230,26.9,26.9
235,SPE0087,IGuy Speck Case iPad mini / green Retina,Funda iPad mini ideal for children.,259.896,0,12635403,29.99,29.99
236,SEV0007,RAM installation service MacBook / Pro,Installation of RAM in your MacBook / Pro.,199.892,0,20642062,19.99,19.99
237,SEV0012,HDD or SSD installation service MacBook / Pro,HDD or SSD installation on your MacBook / Pro + Data Transfer.,499.851,0,20642062,49.99,49.99
238,SEV0026,Service installation RAM + HDD + SSD MacBook / Pro,RAM + HDD installation + SSD in your MacBook / Pro + Data Transfer.,599.918,0,20642062,59.99,59.99
239,SEV0018,IMac RAM installation service,Installation of RAM in your iMac.,199.892,0,20642062,19.99,19.99
240,SEV0019,Installation Service Mac mini RAM,RAM installed in your Mac mini.,199.892,0,20642062,19.99,19.99
241,SEV0020,Installation Service Mac Pro RAM,Installation of RAM in your Mac Pro.,199.892,0,20642062,19.99,19.99
242,SEV0021,SSD installation service MacBook Pro Retina,Installing SSD in your MacBook Pro Retina + Data Transfer.,499.851,0,20642062,1967.61,1967.61
243,SEV0022,MacBook Air SSD installation service,SSD installation on your MacBook Air + Data Transfer.,499.851,0,20642062,49.99,49.99
244,SEV0023,HDD or SSD installation service Mac Pro,HDD or SSD installation on your Mac Pro + Data Transfer.,499.851,0,20642062,49.99,49.99
245,SEV0024,Service installation RAM + HDD + SSD Mac mini,installation RAM HDD + SSD + on your Mac mini + Data Transfer.,599.918,0,20642062,59.99,59.99
246,SEV0025,Service installation RAM + HDD + SSD iMac,installation RAM HDD + SSD + on your iMac + Data Transfer.,599.918,0,20642062,474.96,474.96
247,SEV0027,Budget Request repair Apple MacBook Air,diagnosis to repair MacBook Air.,199.892,0,"1,46E+11",19.99,19.99
248,TWS0046,Twelve South BookBook Case iPhone 5 / 5S black,Funda iPhone 5 / 5S vintage leather with padded interior.,449.878,0,11865403,44.99,44.99
249,SAN0028,SanDisk Extreme Cruzer 64GB USB 3.0 PenDrive,USB Flash Drive 64GB USB 3.0 Mac and PC.,452.782,0,11935397,36.99,36.99
250,SNN0019,Sonnet RackMac support rack mini Mac mini,Rackmount Security for Mac mini.,1.899.906,0,1280,189.99,189.99
251,LOG0084,Logitech Ultrathin Keyboard Cover Keyboard Cover iPad Mini / Retina Black,Ultrathin cover and cover with Bluetooth keyboard for iPad mini Spanish 2 and 3,199.892,0,12575403,19.99,19.99
252,SEV0028,Budget Request repair Apple MacBook Pro,diagnosis to repair MacBook Pro.,199.892,0,"1,46E+11",108.9,108.9
253,SEV0029,Apple MacBook repair Budget Request,MacBook repair diagnosis.,199.892,0,"1,46E+11",19.99,19.99
254,SEV0030,Apple iMac repair Budget Request,diagnosis to repair iMac.,199.892,0,"1,46E+11",19.99,19.99
255,SEV0031,Budget Request repair Apple Mac mini,diagnosis to repair Mac mini.,199.892,0,"1,46E+11",19.99,19.99
256,SEV0032,Budget Request repair Apple Mac Pro,Diagnosis to repair Mac Pro.,199.892,0,"1,46E+11",19.99,19.99
257,HGD0018,"Henge Docks Docking Station MacBook Air 11 """,Dock with multiple functions and USB 3.0 for MacBook Air 11-inch,699.864,0,12995397,69.99,69.99
258,WAC0090,"Wacom Cintiq 13HD Graphic Tablet 13 ""LED",Graphics Tablet 13-inch LED HD display with 2048 levels interactive pen pressure and pen Pen Pro for Mac and PC.,7.989.993,0,1405,879.99,879.99
259,SNN0021,Sonnet Tempo SSD 6Gb / s SATA SSD PCIe 2.0 controller,PCI Express SSD.,1.079.901,0,1276,169.99,169.99
260,MAK0019,Kiosk Enclosure Maclocks Space iPad Mini / Retina Black,Housing with antitheft aluminum support for mini cases.,1.567.398,0,1216,164.99,164.99
261,MOS0087,Moshi iGlaze iPhone case Kamaleon SE / 5s / 5 Black,IPhone Case SE / 5s / 5 with sleek aluminum support.,259.896,0,11865403,29.9,29.9
262,HGS0008,"HGST Travelstar 1TB 25 ""7200rpm hard drive Mac PC and PS4",Mac PC internal hard drive and 25-inch PS4 and 1TB SATA III 7200rpm.,639.945,0,12655397,71.58,71.58
263,NTE0045,NewerTech NuGuard KX iPhone Case SE / 5s / 5 Black,IPhone Case SE / 5s / 5 ultra resistant for extreme conditions.,149.895,1,11865403,23.99,23.99
264,NTE0046,NewerTech NuGuard KX iPhone Case SE / 5s / 5 White,IPhone Case SE / 5s / 5 ultra resistant for extreme conditions.,149.895,1,11865403,19.99,19.99
265,APP0504,Adapter Apple Lightning to Micro USB connector,Lightning connector adapter to Micro USB (MD820ZM).,240.004,0,5395,25,25
266,GRT0285,Griffin Survivor Extreme-Duty Case iPad 2 3 and 4 Blue / Black,IPad 2 Case 3 and 4 for extreme ultra resistant.,499.899,0,12635403,49.99,49.99
267,OWC0067,OWC Mercury Aura Pro SSD 60GB MacBook Air 2008/2009,60GB SSD for MacBook Air 2008/2009.,1.065.841,0,12215397,93.99,93.99
268,OWC0018,OWC Mercury Aura Pro SSD 120GB MacBook Air Late 2008 - Mid 2009,120GB SSD for MacBook Air Late 2008 - Mid 2009.,1.315.839,0,12215397,138.99,138.99
269,OWC0019,OWC Mercury Aura Pro SSD 240GB MacBook Air Late 2008 - Mid 2009,240GB SSD for MacBook Air Late 2008 - Mid 2009.,1.949.939,0,12215397,214.59,214.59
270,OWC0072,OWC Mercury Electra 6G SSD 240GB,240GB SSD hard drive 9.5mm SATA III Mac and PC.,1.365.848,0,12215397,129.99,129.99
271,OWC0123,OWC Mercury Electra 6G 480GB SSD 7mm,SSD 480GB SATA HDD 7mm III Mac and PC.,2.065.833,0,12215397,235.99,235.99
272,KIN0078,Kingston V300 SSD Disk 120GB,SSD 120GB SATA Hard Drive Mac and PC III.,68.584,0,12215397,68.58,68.58
273,KIN0079,Kingston V300 SSD Disk 240GB,SSD 240GB SATA Hard Drive Mac and PC III,995.842,0,12215397,102.58,102.58
274,DLK0032,D-Link GO-SW-5G Gigabit Switch 5,Dlink Switch 5 port Gigabyte for Mac and PC.,169.896,0,1334,19.99,19.99
275,DLK0033,D-Link GO-SW-8G 8-Port Gigabit Ethernet Switch,Dlink Switch 8 Mac and PC ports.,199.904,0,1334,30.9,30.9
276,MOS0084,Moshi iVisor XT protector iPad mini / black Retina,IPad Mini Screen Protector bubble free.,199.904,0,14035403,19.99,19.99
277,MOS0083,Moshi iVisor XT protector iPad mini / White Retina,IPad Mini Screen Protector bubble free.,278.905,0,14035403,30.99,30.99
278,OND0084,CSX Mac Memory 2GB DDR3 1600MHz SO-DIMM,2GB RAM iMac 27 inches (2011/12).,99.946,1,1364,9.99,9.99
279,OWC0075,OWC Envoy Pro USB 3.0 Case for MacBook Pro Retina,Box Portable External USB 3.0 SSD for MacBook Pro Retina.,599.906,0,11935397,74.9,74.9
280,TRI0012,Star Wars Chewbacca Tribe 8GB USB 2.0 Pen Drive,PenDrive 8GB USB 2.0 + 1GB online edition Star Wars.,152.799,0,11935397,19.99,19.99
281,PAC0090,Kingston V300 SSD expansion kit 240GB + Datadoubler for MacBook and MacBook Pro from 2008 to 2012,240GB + SSD expansion Datadoubler 2008-2010 MacBook and MacBook Pro Late 2008 Mid 2012 Kit tools,1.635.847,0,1433,166.58,166.58
282,DRO0017,5N Drobo NAS server Mac and PC,Mac and PC system RAID 5-bay.,4.299.892,0,11935397,519.99,519.99
283,OWC0074,Mac OWC Memory 8GB 1066MHZ DDR3 SO-DIMM,8GB RAM Mac mini iMac MacBook and MacBook Pro (2009/10).,999.896,1,1364,99.99,99.99
284,OWC0068-2,Mac OWC memory 16GB (2x8GB) SO-DIMM DDR3 1066MHZ,RAM 16GB (2x8GB) Mac mini (2010) iMac (2009-2010) MacBook (2010) and MacBook Pro (2010),1.979.899,1,1364,197.99,197.99
285,TWS0048,Twelve South BackPack 3 for iMac and Apple Cinema Display,adjustable and adjustable support for iMac and Apple Cinema Display.,349.896,1,8696,34.99,34.99
286,PAC0105,UV300 Kit Kingston 240GB SSD expansion + Datadoubler for iMac Mac Mini 2009 and 2009 to 2011,SSD upgrade kit for Mac Mini 240GB Early / Late 2009 and Mid 2009 iMac Early 2011 with tools,167.585,0,1433,167.59,167.59
287,PAC0112,Kingston V300 SSD expansion kit for Mac mini 240GB 2011/2012,SSD upgrade kit for Mac mini 240GB 2011 Late 2012 Mid tools,1.375.843,0,1433,127.99,127.99
288,PAC0120,"UV300 Kit Kingston 240GB SSD expansion for iMac 215 ""2011",Upgrade kit for iMac 240GB SSD 215 inch Mid 2011 with tools,1.375.843,0,1433,127.99,127.99
289,PAC0124,"UV300 Kit Kingston 240GB SSD expansion for iMac 27 ""2010",SSD upgrade kit 240GB iMac 27-inch Mid 2010 with tools,1.375.843,0,1433,129.99,129.99
290,PAC0133,Kingston V300 SSD expansion kit 240GB + OWC Mount Pro for Mac Pro 2009 to 2012,240GB SSD expansion kit + Adapter Mount Pro for Mac Pro Early 2009 to Mid 2012,1.235.846,0,1433,125.58,125.58
291,NTE0049,NewerTech miniStack MAX + DVD recorder / CD,Housing for Mac Mini with recorder and card reader.,1.872.402,1,12995397,187.24,187.24
292,NTE0050,NewerTech miniStack MAX + Recorder BLURAY / DVD / CD,Housing for Mac Mini with DVD and Bluray DVD recorder and card reader.,2.822.398,0,12995397,289.99,289.99
293,OWC0076,"OWC Mercury Elite Pro aluminum box 35 ""Quad FW800 / USB3.0 / eSata",outer case 35 inches SATA eSATA / FW800 / USB 3.0.,999.896,1,11935397,109.99,109.99
294,IKM0024,IK Multimedia Studio iKlip iPad support,Support iPad 1 2 3 4 and Air multiposition table.,299.003,0,1216,29.9,29.9
295,IKM0021,IK Multimedia iKlip microphone black iPad 2 Adapter,Support iPad 2 3 4 and universal microphone stand Air.,349.896,0,1216,34.99,34.99
296,IKM0022,IK Multimedia iKlip two microphone adapter mini black IPAD,IPad mini universal stand microphone stand.,249.901,1,1216,28.99,28.99
297,JMO0043,Just Mobile Gum Max Duo battery 11200mAh iPhone iPad and iPod,dual external rechargeable 11200mAh.,499.899,0,1515,69.99,69.99
298,OWC0078,OWC Mercury PCI Express SSD 240GB Accelsior_E2,PCI Express Card SSD 240GB (2x128GB) for Mac Pro.,3.129.943,1,12215397,379.99,379.99
299,OWC0079,OWC Mercury PCI Express SSD 480GB Accelsior_E2,PCI Express Card SSD 480GB (2x256GB) for Mac Pro.,4.249.944,0,12215397,474.99,474.99
300,OWC0080,OWC Mercury PCI Express SSD 960GB Accelsior_E2,PCI Express Card SSD 960GB (2x512GB) for Mac Pro.,629.995,0,12215397,706.58,706.58
301,SEA0053,"4TB Seagate Barracuda 35 ""SATA 5900rpm hard drive Mac and PC",internal hard drive Mac and PC 4TB (ST4000DM004).,989.937,1,12655397,128.99,128.99
302,APP0529,Apple Airport Extreme Base Station,Base station with Wi-Fi 802.11ac technology.,2.089.997,0,1334,209.99,209.99
303,APP0530,Apple AirPort Time Capsule 2TB,Base Airport 802.11ac Wi-Fi and 2TB hard drive.,3.218.043,0,11935397,329,329
304,APP0531,Apple AirPort Time Capsule 3TB,Base Airport 802.11ac Wi-Fi and 3TB hard drive.,4.168.039,0,11935397,429,429
305,BOO0066,Booq Boa Skin XS iPad Case Purple / Gray,soft and durable nylon and neoprene iPad sleeve.,39.906,0,12635403,4.99,4.99
306,REP0133,Full screen iPad mini repair,Repair service including parts and labor for iPad mini,1.799.899,0,"1,44E+11",179.99,179.99
307,SEA0056,"NAS Seagate 4TB HDD Hard Drive 35 ""SATA III 5900Rpm",internal hard drive to 4TB NAS (ST4000VN000),1.365.836,0,12655397,129.99,129.99
308,SYN0058,Synology DDR RAM DDR3 2GB,2GB DDR3 memory for Synology.,399.905,0,1404,39.99,39.99
309,REP0134,Full screen repair iPhone 5,Repair service including parts and labor for iPhone 5,59.99,0,"1,44E+11",89.99,89.99
310,HIC0015,Hitcase SuckR Car Mount Holder,Hitcase support sleeve anchor and capture moments at high speed,299.899,1,5720,34.99,34.99
311,HIC0016,Hitcase TubulR Mount Support Bar,Pro Hitcase support for handlebars and bars.,129.906,0,1216,24.99,24.99
312,WAC0101,Wacom Intuos Pro S Graphics Tablet,ExpressKeys professional graphics tablet with built-in control and Stylus for Mac and PC.,1.999.899,0,1405,224.99,224.99
313,BEL0127-A,Open - Belkin MIXIT Lightning iPhone Support,Loading dock + support synchronization with Lightning connection and USB cable for iPhone 7 / SE / 6s / 6 / 5c / 5s and iPhone 5,299.899,0,1298,22.99,22.99
314,WAC0102,Wacom Intuos Pro M Graphics Tablet,Professional Graphics Tablet with Stylus for Mac and PC.,3.149.872,0,1405,314.99,314.99
315,WAC0104,Wacom Intuos Pro L Graphics Tablet,Professional Graphics Tablet with Stylus for Mac and PC.,404.987,0,1405,404.99,404.99
316,WAC0103,Wacom Intuos Pro M Graphics Tablet,Special edition professional graphics tablet with Stylus for Mac and PC.,3.299.912,0,1405,329.99,329.99
317,OWC0082,Envoy OWC USB 3.0 SSD Case for Macbook Air 2012,Box Portable External USB 2.0 / 3.0 for MacBook Air SSD.,399.905,0,11935397,39.99,39.99
318,WDT0321,"WD Blue 500GB 25 ""5400rpm 7mm",Western Digital Internal Hard Drive 500GB SATA 5400 rpm for Mac and PC.,449.951,1,12655397,60.58,60.58
319,WDT0185,"Red 750GB WD 25 ""Mac PC hard drive and NAS",Western Digital hard drive designed for NAS 750GB 95mm (WD7500BFCX).,705.841,0,12655397,49.99,49.99
320,WAC0132,Wacom Intuos Pro S Graphics Tablet - Education,Exclusive discount for students and teachers.,1.899.906,1,1405,189.99,189.99
